Kategori,Baslik,Malzemeler,Malzemelerin Miktari,Tarifteki malzemeler,Hazirlanis,Kalori (kcal),Karbonhidrat (g),Protein (g),Yag (g)
Bakliyat Yemekleri,Çikolata Parçalı Kurabiye (Videolu),"oda sıcaklığı tereyağı, yumurta, pudra şekeri, çikolata, kabartma tozu, vanilya, un","120 gram, 1, 80 gram, 70 gram, 1 tatlı kaşığı, 1 tatlı kaşığı, 230 gram",120 gram oda sıcaklığı tereyağı | 1 yumurta | 80 gram pudra şekeri | 70 gram çikolata | 1 tatlı kaşığı kabartma tozu | 1 tatlı kaşığı vanilya | 230 gram un,"Çikolata hariç diğer malzemeleri yoğurma kabına alıp, yumuşak bir hamur yoğurun. Çikolatayı bıçakla ufak ufak bölüp, hamura ekleyin. Streç yardımıyla üçgen şeklinde rulo yapın. Ruloyu streçleyip 30 dakika buzlukta bekletin. Bıçak yardımıyla hamuru parmak kalınlığında kesin. Yaklaşık 20 tane kurabiye olacaktır. Kurabiyeleri pişirme kâğıdı serili fırın tepsisine alıp, önceden 180 derecede ısıttığınız fırında, alt üst ayarda orta rafta 15 dakika pişirin.",,,,
Bakliyat Yemekleri,Enfes Kuru Fasulye,"Kuşbaşı doğranmış et, kuru fasulye ( geceden suda beklettim), orta boy soğan, sarımsak, defne yaprağı, domates salçası, biber salçası, Tuz","Belirtilmemiş, 2 su bardağı, 1 adet, 2 diş, 1 adet, 1 tatlı kaşığı, 1 yemek kaşığı, Belirtilmemiş",Kuşbaşı doğranmış et | 2 su bardağı kuru fasulye ( geceden suda beklettim) | 1 adet orta boy soğan | 2 diş sarımsak | 1 adet defne yaprağı | 1 tatlı kaşığı domates salçası | 1 yemek kaşığı biber salçası | Tuz,"Soğanı küçük küp şeklinde doğrayın, sarımsağı ezip defne yaprağını da ekleyip soğanla beraber kavurun ,etini de o esnada ekleyin kavurun. Salçayıda kavurduktan sonra fasulyeyi ekleyip kavuralım. Fasulyenin üstünü iki parmak geçecek kadar sıcak su ekleyin ,tuzunu ekleyip pişmeye bırakalım, piştikten sonra servis edebilirsiniz. Afiyet olsun 💚.",,,,
Bakliyat Yemekleri,Ramazan Pidesi,"un, ılık su (500 ml), hazır maya, tuz, toz şeker, zeytinyağı, yumurta sarısı, Kavrulmuş susam, Çörek otu","5 su bardağı, 2,5 su bardağı, 1 paket, 1 tatlı kaşığı, 1 çay kaşığı, 1 yemek kaşığı, 2 adet, Belirtilmemiş, Belirtilmemiş","5 su bardağı un | 2,5 su bardağı ılık su (500 ml) | 1 paket hazır maya | 1 tatlı kaşığı tuz | 1 çay kaşığı toz şeker | 1 yemek kaşığı zeytinyağı | 2 adet yumurta sarısı | Kavrulmuş susam | Çörek otu","Ilık su, maya, şeker ve sıvı yağ karıştırıyoruz 5 dakika bekletiyoruz. Un ve tuzu ekleyip yumuşak bir hamur yoğuruyoruz hamuru 2 eşit bezeye bölüyoruz. Yağlı kâğıdın üzerine galeta unu serp, bezeleri yerleştiriyoruz. Üzerlerine geniş bir kase kapatıp 45 dakika mayalandırıyoruz. Mayalanan hamura oklava ile şekil veriyoruz oklavayı yağlarsak yapışmayacaktır. Susam ve çörek otu serpin. Önceden ısıtılmış 220°c alt-üst (fansız) ayarda yaklaşık 20 dakika pişiriyoruz.",,,,
Bakliyat Yemekleri,Demleme Makarna,"paketten birazcık fazla makarna (burgu kullandım), ortaboy domates, sivri biber, zeytinyağı, domates salçası, biber salçası, pul biber, Karabiber, Tuz, Bir tutam maydanoz, sıcak su","Yarım, 2 adet, 1 adet, 5 yemek kaşığı, 1 yemek kaşığı, 1 tatlı kaşığı, 1 çay kaşığı, Belirtilmemiş, Belirtilmemiş, Belirtilmemiş, 5 su bardağı",Yarım paketten birazcık fazla makarna (burgu kullandım) | 2 adet ortaboy domates | 1 adet sivri biber | 5 yemek kaşığı zeytinyağı | 1 yemek kaşığı domates salçası | 1 tatlı kaşığı biber salçası | 1 çay kaşığı pul biber | Karabiber | Tuz | Bir tutam maydanoz | 5 su bardağı sıcak su,"Öncelikle domatesin kabuğunu soyup minik şekilde doğrayalım,biberi de aynı şekil de doğrayıp tencereye yağ ile birlikte alarak kısık ateşte 3 dakika pişirelim. Üzerine salçaları ve baharatları ekleyip bir kaç tur karıştırıp,makarnayı tencereye alarak domatesli sosla bir iki dakika kavurup,suyunu ve tuzunu ilave ederek kapağını kapatalım. Aynı pilav gibi,önce harlı ateşte,sonra kısık ayarda,arada karıştırarak pişirelim. Makarna hafif sulu olacak şekilde ocaktan alalım. Üzerine ince kıyılmış maydanoz serpelim ve makarna biraz demlendikten sonra servis edebiliriz. Bu lezzetli demleme makarna, yapımı kolay ve vitamini içinde kaldığı için hep yapmak isteyeceksiniz. Deneyecek olan arkadaşlara şimdiden afiyet olsun. 🌼🌼🌼.",,,,
Bakliyat Yemekleri,Lahmacun Pide,"süt, su(ılık), çay bardağı sıvı yağ, instant maya, şeker, Tuz, un, kıyma, soğan, yeşil biber, demet maydanoz, sıvı yağ, Toz biber, Karabiber, Tuz","1 su bardağı, 1 çay bardağı, Yarım, 1 paket, 1 tatlı kaşığı, Belirtilmemiş, 5 su bardağı, 200 gram, 1 adet, 1 adet, Çeyrek, 2 yemek kaşığı, Belirtilmemiş, Belirtilmemiş, Belirtilmemiş",1 su bardağı süt | 1 çay bardağı su(ılık) | Yarım çay bardağı sıvı yağ | 1 paket instant maya | 1 tatlı kaşığı şeker | Tuz | 5 su bardağı un | 200 gram kıyma | 1 adet soğan | 1 adet yeşil biber | Çeyrek demet maydanoz | 2 yemek kaşığı sıvı yağ | Toz biber | Karabiber | Tuz,Hamur malzemeleri yoğurma kabına alalım. Un hariç diğer malzemeleri karıştırıp unu kontrollü ekleyelim. Yumuşak bi hamur elde edip streç flimle kapatıp mayalandıralım. İç harç malzemeleri için koymayı kaseye alalım. Diğer malzemeleri blandrdan çekip kıymaya ekleyip güzelce karıştıralım. Mayalanan hamuru yağlı kağıt serilmiş tepsiye alalım. Hamuru açıp üzerine sıvı yağ sürelim. Aralarına boşluk açıp 1 sıra kıymalı harç 1 sıra rende kaşar koyalım. 180 derece fırında ilk 10 dakıka alt ayarda ardından alt üst ayarda pişirelim. Afiyet olsun.,,,,
Bakliyat Yemekleri,Tahinli Kurabiye,"pudra şekeri, sıvı yağ, tahin, + 3 yemek kaşığı dolusu un ( kontrollü koyun), vanilin, paket kabartma tozu, iri kıyılmış ceviz","1 çay bardağı, 1 çay bardağı, 1 çay bardağı, 3 çay bardağı, 1 paket, Yarım, 1 çay bardağı",1 çay bardağı pudra şekeri | 1 çay bardağı sıvı yağ | 1 çay bardağı tahin | 3 çay bardağı + 3 yemek kaşığı dolusu un ( kontrollü koyun) | 1 paket vanilin | Yarım paket kabartma tozu | 1 çay bardağı iri kıyılmış ceviz,"Sıvıyağ, tahin, pudra şekeri yoğurma kabına alınır karıştırılır. Kabartma tozu, vanilin eklenir yavaş yavaş un eklenir karıştırılır. En son cevizi ekleyip son bir kez daha yoğrulur ele yapışmayan bir hamur elde edilir. İsterseniz benim gibi dondurma kaşığı ile şekil verin isterseniz de elinizde yuvarlayarak şekil verin. Önceden ısıtılmış 160 derece alt üst fırında pembeleşene kadar pişirilir. Afiyet olsun🤗.",,,,
Bakliyat Yemekleri,Kahvaltılık-kısırlık Pratik Sos,"büyük boy domates, dolusu kıl biber ben acı kullandım yaklaşık 15-20tane, çay bardağı elma sirkesi, bir parmak eksik zeytinyağı, Tuz","7 tane, 1 avuç, Yarım, 1 çay bardağı, Belirtilmemiş",7 tane büyük boy domates | 1 avuç dolusu kıl biber ben acı kullandım yaklaşık 15-20tane | Yarım çay bardağı elma sirkesi | 1 çay bardağından bir parmak eksik zeytinyağı | Tuz,"Domates ve biberleri güzelce yıkıyoruz. Yıkama suyumuzu atmayıp bitkilerimizi suluyoruz. Bir baş sarımsak soyuyoruz. Bir çay bardağına belirttiğimiz miktarda sirkeyi ve başka bir çay bardağına belirttiğimiz miktarda zeytinyağını koyuyoruz. Tüm malzemelerin hazırlık ameleliği bittikten sonra domateslerimizi soyup, dilimleyerek, biberlerimizi keserek operasyonumuza başlıyoruz. Uygun bir tencereye kabuğunu soyup kestiğimiz ya da blenderdan geçirdiğimiz domateslerimizi ekliyoruz. Kabuğu soyup blenderdan geçirmek daha pratik. Domatesler kaynarken biberlerimizi bitirmediğimiz için biberlerimizi kesmeye devam ediyoruz. Soyduğumuz sarımsaklarımızı sarımsaklasak da mı saklasak demiyoruz güzelce ezip bir kabının içerisine alıyoruz. Domateslerimizi fokurdadıktan sonra biberlerimizi ekliyoruz. Biberlerimizi de güzelce pişmesini bekliyoruz. Son olarak sarımsağımızı ekleyip 5-10 dakika sonra sirkemizi ,zeytinyağımızı ve tuzumuzu ekliyoruz. Yine pişirmeye devam ediyoruz. Bu pişme aşamasında evimizde kavanoz yoksa eşimizi ya da çocuğumuzu kavanoz almaya gönderiyoruz. Kavanozlar gelince hızlıca yıkayıp kaynar suda bekletiyoruz. Hem kapaklarını hem de kavanozlarımızı kaynar suda bekletiyoruz. Bunun sebebi kavanozun sıcak koyacağımız sosumuzdan etkilenmemesi, kapağımızın da hava almasının önlenmesi için. Artık yeter pisti oldu diyorsanız sularını boşaltıp kuruladığımız kavanozlarımıza sıcak haldeki sosumuzu ellerimiz yanmayacak şekilde bir bez veya eldiven yardımıyla kavanozu tutarak kavanozlarımıza koyuyoruz. Eğer sakarlık yapıp kavanoz dışına sızarsa mutlaka kuru bir bez yardımıyla kavanozun ağzını silip sıkıca kapağını kapatıyoruz. Kapağını kapattığımız kavanozları ters çevirerek sanki bebeği kundak yaparcasına kavanozlarımızı nazikçe kundağa sarıyoruz. Soğuduktan sonra ister buzdolabında isterseniz güneş almayan kuru bir yerde saklayabilirsiniz. Kapağı açıldıktan sonra mutlaka buzdolabında saklayınız. Umarım beğenirsiniz ben de ilk kez deneyeceğim😊 Bu malzemeler ile 3 kavanoz (37cl) sos çıktı.",,,,
Bakliyat Yemekleri,Mercimekli Köfte,"kırmızı mercimek, su, ince bulgur, orta boy soğan, domates salçası, çay bardağı zeytinyağı, Tuz, silme tatlı kaşığı karabiber, silme tatlı kaşığı tozbiber, silme tatlı kaşığı kimyon, demet maydanoz, limon","1 su bardağı, 2,5 su bardağı, 1 su bardağı, 1 adet, 2 yemek kaşığı, Yarım, Belirtilmemiş, 1, 1, 1, Çeyrek, Yarım","1 su bardağı kırmızı mercimek | 2,5 su bardağı su | 1 su bardağı ince bulgur | 1 adet orta boy soğan | 2 yemek kaşığı domates salçası | Yarım çay bardağı zeytinyağı | Tuz | 1 silme tatlı kaşığı karabiber | 1 silme tatlı kaşığı tozbiber | 1 silme tatlı kaşığı kimyon | Çeyrek demet maydanoz | Yarım limon",Mercimekleri güzelce yıkayıp küçük bir tencereye alalım. Suyu da ekleyip ocağa alalım ve mercimekler yumuşayıncaya kadar haşlayalım. Mercimekler haşlanınca bulguru da tencereye ekleyip güzelce karıştıralım. Tencerenin kapağını kapatıp yarım saat bekletelim. Soğanı küp küp doğrayıp küçük bir tavaya alalım. Zeytinyağını da tavaya alıp soğanı kavurmaya başlayalım. Soğan kavrulunca domates salçasını da ekleyip karıştırarak kavuralım. Salça da birkaç dakika kavrulduktan sonra baharatları atıp güzelce karıştıralım. Mercimekle bulguru köfte yoğurma tepsisine alalım. Tam yumuşamamışsa biraz su ekleyebilirsiniz. Soğanlı sosumuzu da tepsiye alalım. Soğumasını bekleyelim. Güzelce karıştıralım. Limonun suyunu sıkıp tepsiye dökelim. Maydanozu da doğrayıp tepsiye dökelim ve yoğurmaya başlayalım. Güzelce yoğurduktan sonra şekil verip servis edelim.,,,,
Bakliyat Yemekleri,10 Dakikada Ispanaklı Pratik Mantı,"un, ıspanak, Tuz, Pulbiber, Zeytinyağı","250 gram, 250 gram, Belirtilmemiş, Belirtilmemiş, Belirtilmemiş",250 gram un | 250 gram ıspanak | Tuz | Pulbiber | Zeytinyağı,"Hamur için; 250 gram ıspanağı,250 gram un, tuz robottan geçirerek yumuşak ve yemyeşil bir hamur elde ediyoruz. Hamuru makas yardımıyla küçük parçalar halinde kesip kaynar suda pişiriyoruz (tıpkı küçük mantılar gibi!) Pişen lezzet toplarını tabağa alıp, üzerine sarımsaklı yoğurt döküyoruz. Sosu için; son olarak pul biberli, toz biberli mis gibi yanan tereyağını gezdiriyoruz. 🌶️ Afiyetle yiyoruz😋",,,,
Bakliyat Yemekleri,Bebeklere Çocuklara Besleyici Tahinli Krep,"yumurta, tahin, yemek kaşığı üzüm özü ya da pekmezi, parça kaşar peyniri rendesi, Varsa yarım yemek kaşığı zeytin ezmesi, süt, Kıvama gelene kadar un, Tavayı yağlamak için tereyağı","1 adet, 1.5 yemek kaşığı, Yarım, 1, Belirtilmemiş, 3 yemek kaşığı, Belirtilmemiş, Belirtilmemiş",1 adet yumurta | 1.5 yemek kaşığı tahin | Yarım yemek kaşığı üzüm özü ya da pekmezi | 1 parça kaşar peyniri rendesi | Varsa yarım yemek kaşığı zeytin ezmesi | 3 yemek kaşığı süt | Kıvama gelene kadar un | Tavayı yağlamak için tereyağı,"Yumurta, tahin, üzüm özü ,peynir rendesi ,zeytin ezmesi ve süt karıştıralım, kıvama gelene kadar un ekleyelim tereyağı ile yağlanmış ısıtılmış tavaya döküp önlü arkalı pişirelim. Yanına bal kuruyemiş ve karadut özünden meyve suyu hazırlayıp minigimize ikram edelim ☺️",,,,
Bakliyat Yemekleri,Nefis Kumru Tarifi,"sucuk, sosis, Bir miktar kaşar peyniri, sandviç ekmeği veya hamburger ekmeği, Ketçap, Mayonez","1, 1 paket, Belirtilmemiş, 2 -3, Belirtilmemiş, Belirtilmemiş",1 sucuk | 1 paket sosis | Bir miktar kaşar peyniri | 2 -3 sandviç ekmeği veya hamburger ekmeği | Ketçap | Mayonez,"Sosis, ve sucuk jülyen şekilde dilimlenir. Isıtılmış tavada biraz yağ ile sotelenir. Sandviç ekmeği ikiye bölünüp ısıtılır. Sandviç ekmeğinin arasına sotelenmiş malzemeler konulur. Kaşar peyniri tavada arkalı önlü erimeden kızartılır. Ekmek arasındaki malzemelerin üstüne konur. Tercihe göre ketçap ve mayonez sıkılıp servis edilir. 😋.Not: isterseniz jülyen dilimlenmiş kornişon turşu da koyabilirsiniz.",,,,
Bakliyat Yemekleri,Lokanta Usulü Kırmızı Lahana (Videolu),"orta boy kırmızı lahana, kaya tuzu, şeker, limon suyu, Türk kahvesi fincanı sirke, Aldığı kadar su (kaynamış soğumuş su olmalı)","1 adet, 2 tatlı kaşığı, 1 tatlı kaşığı, 1 yemek kaşığı, 1, Belirtilmemiş",1 adet orta boy kırmızı lahana | 2 tatlı kaşığı kaya tuzu | 1 tatlı kaşığı şeker | 1 yemek kaşığı limon suyu | 1 Türk kahvesi fincanı sirke | Aldığı kadar su (kaynamış soğumuş su olmalı),"Kırmızı lahanalarımızı ince ince keselim. Tuz ve şekerle güzelce ovalım. Yaklaşık yarım saat yumuşaması için bekletelim. Sonra kavanozlara dolduralım. Üzerine limon suyu, sirke ve suyu ekleyip kapaklarını kapatalım. Çalkalayıp ters çevirelim. Ara ara ters düz edelim ki güzelce karışsın. Sabahtan yaparsanız akşam tüketmeye hazır olur. Afiyet olsun ♥️.",,,,
Bakliyat Yemekleri,Kajun Çeşnisi Tam Ayarında,"tuz, acı toz biber, tatlı toz biber, sarımsak tozu, soğan tozu, kekik kurumuş, nane kurumuş, zerdeçal, köri, kimyon, karabiber","1 tatlı kaşığı, 1 tatlı kaşığı, 1 tatlı kaşığı, 1 tatlı kaşığı, 1 tatlı kaşığı, 1 tatlı kaşığı, 1 tatlı kaşığı, 1 tatlı kaşığı, 1 tatlı kaşığı, 1 tatlı kaşığı, 1 tatlı kaşığı",1 tatlı kaşığı tuz | 1 tatlı kaşığı acı toz biber | 1 tatlı kaşığı tatlı toz biber | 1 tatlı kaşığı sarımsak tozu | 1 tatlı kaşığı soğan tozu | 1 tatlı kaşığı kekik kurumuş | 1 tatlı kaşığı nane kurumuş | 1 tatlı kaşığı zerdeçal | 1 tatlı kaşığı köri | 1 tatlı kaşığı kimyon | 1 tatlı kaşığı karabiber,Boş bir kapaklı kavanoza acı ve tatlı toz biberden tepeleme kaşıklar diğer malzemelerden silme kaşıklar koyun ve çalkalayıp karıştırın. Patates kızartması yaptığımda kullanıyorum ben yemeklere de ekleyebilirsiniz. Afiyet olsun 😇,,,,
Bakliyat Yemekleri,Renkli Pilav,"basmati pirinç, kuru soğan, havuç, yeşil biber, kapya biber, sarımsak, haşlanmış nohut, tereyağ, sıvı yağ veya zeytinyağı, tuz, Toz şeker, Limon suyu, çay kaşığı karabiber, su","1 su bardağı, 1 adet, 1 adet, 1 adet, 1 adet, 1 diş, 1 su bardağı, 1 tatlı kaşığı, 4 yemek kaşığı, 1 çay kaşığı, Belirtilmemiş, Belirtilmemiş, Yarım, 2 su bardağı",1 su bardağı basmati pirinç | 1 adet kuru soğan | 1 adet havuç | 1 adet yeşil biber | 1 adet kapya biber | 1 diş sarımsak | 1 su bardağı haşlanmış nohut | 1 tatlı kaşığı tereyağ | 4 yemek kaşığı sıvı yağ veya zeytinyağı | 1 çay kaşığı tuz | Toz şeker | Limon suyu | Yarım çay kaşığı karabiber | 2 su bardağı su,"Tencereye yağları koyalım, rendelediğimiz soğanı, sarımsağı koyalım, karıştıralım . Kabuğu soyup minik küp doğradığımız havuçları ilave edelim karıştıralım . Biberlerin çekirdeği çıkarıp küçük doğrayıp tencereye ilave edelim karıştıralım . 5 dk tuzlu suda bekletip yıkayıp süzdüğümüz pirinçi ilave edelim karıştıralım. Tuz ,şekeri, limon suyu, karabiberi döküp karıştıralım. Sıcak suyu verelim tekrar karıştıralım. Nohutu ilave edelim bir daha karıştıralım fokurdayınca ocağın altını kısalım kısık ateşte suyu çekene kadar pişirelim. Üzerine havlu kağıt serelim 10 dk demlensin.",,,,
Bakliyat Yemekleri,Samsa Böreği (Videolu),"un, ılık su, tuz, kıyma, patates, kuru soğan, ’er tatlı kaşığı tuz, karabiber, pulbiber, tereyağı, yumurta sarısı, süt, Çörek otu","5 su bardağı, 2 su bardağı, 1 tatlı kaşığı, 250 gram, 1 adet, 1 adet, 1, 125 gram, 1 adet, 3 yemek kaşığı, Belirtilmemiş","5 su bardağı un | 2 su bardağı ılık su | 1 tatlı kaşığı tuz | 250 gram kıyma | 1 adet patates | 1 adet kuru soğan | 1’er tatlı kaşığı tuz, karabiber, pulbiber | 125 gram tereyağı | 1 adet yumurta sarısı | 3 yemek kaşığı süt | Çörek otu","Yoğurma kabına un su ve tuzu ekleyip hamuru yoğuralım iyice toparlanan hamuru 2 eşit beze yapalım bezeleri 15,20 dakika dinlendirelim. İç harcı için; patatesi rendeleyip suyunu sıkalım kuru soğan küçük küçük doğrayalım tuz ve baharatını ilave edelim kıyma ile karıştırarak hazırlayalım. Dinlenen bezeleri oklava yardımı ile açarak büyütelim eritilmiş tereyağı sürelim 2. Yufkayı açıp üzerine kapatalım tekrar yağlayalım sıkı bir şekilde sarıp rulo yapalım 30 dakika yağın tamamen donmasını için buzluğa kaldıralım. Donan hamuru 2 parmak genişliğinde keselim merdane ile incelterek ortasına iç harçtan koyup üçgen şekilde kapatalım ters çevirip fırın tepsisine dizelim üzerine yumurta sarısı ve sütü karışıp sürelim çörek otu serpiştirelim. 180 derecelik fırının alt rafına yakın ızgaraya koyarak 1 saat pişirelim sıcak servis edelim. Afiyetler olsun detaylı tarif için tıklayınız 👇",,,,
Bakliyat Yemekleri,Zeytinyağlı Barbunya,"barbunya, orta boy patates, orta boy soğan, havuç, biber salçası, küp şeker, sarımsak, domates, çay bardağı zeytinyağı, Tuz, İsteğe bağlı baharat","1 kg, 1, 1, 2 adet, 1 yemek kaşığı, 1, 1 diş, 2 adet, Yarım, Belirtilmemiş, Belirtilmemiş",1 kg barbunya | 1 orta boy patates | 1 orta boy soğan | 2 adet havuç | 1 yemek kaşığı biber salçası | 1 küp şeker | 1 diş sarımsak | 2 adet domates | Yarım çay bardağı zeytinyağı | Tuz | İsteğe bağlı baharat,"Öncelikle küçük küçük doğradığım soğanlarla havucu şekeri de ekleyerek biraz kavurdum üzerine küp doğradığım patatesleri ekleyip 2 dakika daha orta ateşte kavurdum. Ardından salçayı ekleyip 1-2 dakika salçayla özleşmesini sağlayıp, barbunyaları ve sarımsağı ekledim. Kısık ateşte kapağı kapatıp 10 dakika bu haliyle pişirdim. Domatesleri ekleyip birkaç dakika sonra üzerini geçecek kadar su ekleyip, 15 dakika pişirelim. Servis yaparken isteğe bağlı üzerine maydanoz ekleyelim afiyet olsun 🌸",,,,
